ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
LAS,"Las Vegas, NV",RDU,"Raleigh/Durham, NC"
LAS,"Las Vegas, NV",PHL,"Philadelphia, PA"
LAS,"Las Vegas, NV",MSY,"New Orleans, LA"
LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX"
LAS,"Las Vegas, NV",BNA,"Nashville, TN"
LAS,"Las Vegas, NV",ATL,"Atlanta, GA"
LAS,"Las Vegas, NV",PHX,"Phoenix, AZ"
LAS,"Las Vegas, NV",BUR,"Burbank, CA"
LAS,"Las Vegas, NV",SFO,"San Francisco, CA"
LAS,"Las Vegas, NV",AUS,"Austin, TX"
LAS,"Las Vegas, NV",SNA,"Santa Ana, CA"
LAS,"Las Vegas, NV",TUS,"Tucson, AZ"
LAS,"Las Vegas, NV",MCO,"Orlando, FL"
LAS,"Las Vegas, NV",DSM,"Des Moines, IA"
LAS,"Las Vegas, NV",OKC,"Oklahoma City, OK"
LAS,"Las Vegas, NV",XNA,"Fayetteville, AR"
LAS,"Las Vegas, NV",COS,"Colorado Springs, CO"
LAS,"Las Vegas, NV",HRL,"Harlingen/San Benito, TX"
LAS,"Las Vegas, NV",ORD,"Chicago, IL"
LAS,"Las Vegas, NV",STL,"St. Louis, MO"
LAS,"Las Vegas, NV",DEN,"Denver, CO"
LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX"
LAS,"Las Vegas, NV",ATL,"Atlanta, GA"
LAS,"Las Vegas, NV",PHX,"Phoenix, AZ"
LAS,"Las Vegas, NV",SFO,"San Francisco, CA"
LAS,"Las Vegas, NV",CLE,"Cleveland, OH"
LAS,"Las Vegas, NV",DTW,"Detroit, MI"
LAS,"Las Vegas, NV",CVG,"Cincinnati, OH"
LAS,"Las Vegas, NV",MIA,"Miami, FL"
LAS,"Las Vegas, NV",ORD,"Chicago, IL"
LAS,"Las Vegas, NV",STL,"St. Louis, MO"
LAS,"Las Vegas, NV",ONT,"Ontario, CA"
LAS,"Las Vegas, NV",SAT,"San Antonio, TX"
LAS,"Las Vegas, NV",SMF,"Sacramento, CA"
LAS,"Las Vegas, NV",IAH,"Houston, TX"
LAS,"Las Vegas, NV",ELP,"El Paso, TX"
LAS,"Las Vegas, NV",OMA,"Omaha, NE"
LAS,"Las Vegas, NV",TPA,"Tampa, FL"
LAS,"Las Vegas, NV",DEN,"Denver, CO"
LAS,"Las Vegas, NV",SLC,"Salt Lake City, UT"
LAS,"Las Vegas, NV",OAK,"Oakland, CA"
LAS,"Las Vegas, NV",SAN,"San Diego, CA"
LAS,"Las Vegas, NV",MSP,"Minneapolis, MN"
LAS,"Las Vegas, NV",GEG,"Spokane, WA"
LAS,"Las Vegas, NV",SEA,"Seattle, WA"
LAS,"Las Vegas, NV",RNO,"Reno, NV"
LAS,"Las Vegas, NV",PDX,"Portland, OR"
LAS,"Las Vegas, NV",MKE,"Milwaukee, WI"
LAS,"Las Vegas, NV",CLT,"Charlotte, NC"
LAS,"Las Vegas, NV",IND,"Indianapolis, IN"
LAS,"Las Vegas, NV",RDU,"Raleigh/Durham, NC"
LAS,"Las Vegas, NV",PHL,"Philadelphia, PA"
LAS,"Las Vegas, NV",MSY,"New Orleans, LA"
LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX"
LAS,"Las Vegas, NV",BNA,"Nashville, TN"
LAS,"Las Vegas, NV",ATL,"Atlanta, GA"
LAS,"Las Vegas, NV",PHX,"Phoenix, AZ"
LAS,"Las Vegas, NV",BUR,"Burbank, CA"
LAS,"Las Vegas, NV",SFO,"San Francisco, CA"
LAS,"Las Vegas, NV",AUS,"Austin, TX"
LAS,"Las Vegas, NV",SNA,"Santa Ana, CA"
LAS,"Las Vegas, NV",TUS,"Tucson, AZ"
LAS,"Las Vegas, NV",MCO,"Orlando, FL"
LAS,"Las Vegas, NV",DSM,"Des Moines, IA"
LAS,"Las Vegas, NV",OKC,"Oklahoma City, OK"
LAS,"Las Vegas, NV",XNA,"Fayetteville, AR"
LAS,"Las Vegas, NV",COS,"Colorado Springs, CO"
LAS,"Las Vegas, NV",HRL,"Harlingen/San Benito, TX"
LAS,"Las Vegas, NV",LIT,"Little Rock, AR"
LAS,"Las Vegas, NV",DRO,"Durango, CO"
LAS,"Las Vegas, NV",SBA,"Santa Barbara, CA"
LAS,"Las Vegas, NV",ORD,"Chicago, IL"
LAS,"Las Vegas, NV",STL,"St. Louis, MO"
LAS,"Las Vegas, NV",FAT,"Fresno, CA"
LAS,"Las Vegas, NV",LGB,"Long Beach, CA"
LAS,"Las Vegas, NV",BOI,"Boise, ID"
LAS,"Las Vegas, NV",ONT,"Ontario, CA"
LAS,"Las Vegas, NV",SAT,"San Antonio, TX"
LAS,"Las Vegas, NV",PSP,"Palm Springs, CA"
LAS,"Las Vegas, NV",SMF,"Sacramento, CA"
LAS,"Las Vegas, NV",CMH,"Columbus, OH"
LAS,"Las Vegas, NV",TPA,"Tampa, FL"
LAS,"Las Vegas, NV",DEN,"Denver, CO"
LAS,"Las Vegas, NV",SLC,"Salt Lake City, UT"
LAS,"Las Vegas, NV",OAK,"Oakland, CA"
LAS,"Las Vegas, NV",SAN,"San Diego, CA"
LAS,"Las Vegas, NV",BWI,"Baltimore, MD"
LAS,"Las Vegas, NV",GEG,"Spokane, WA"
LAS,"Las Vegas, NV",SEA,"Seattle, WA"
LAS,"Las Vegas, NV",RNO,"Reno, NV"
LAS,"Las Vegas, NV",PDX,"Portland, OR"
LAS,"Las Vegas, NV",AMA,"Amarillo, TX"
LAS,"Las Vegas, NV",MKE,"Milwaukee, WI"
LAS,"Las Vegas, NV",MEM,"Memphis, TN"
LAS,"Las Vegas, NV",IND,"Indianapolis, IN"
LAS,"Las Vegas, NV",HNL,"Honolulu, HI"
LAS,"Las Vegas, NV",OGG,"Kahului, HI"
LAS,"Las Vegas, NV",DAL,"Dallas, TX"
LAS,"Las Vegas, NV",HOU,"Houston, TX"
LAS,"Las Vegas, NV",MSY,"New Orleans, LA"
LAS,"Las Vegas, NV",PIT,"Pittsburgh, PA"
LAS,"Las Vegas, NV",BNA,"Nashville, TN"
LAS,"Las Vegas, NV",TUL,"Tulsa, OK"
LAS,"Las Vegas, NV",ATL,"Atlanta, GA"
LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
LAS,"Las Vegas, NV",SJC,"San Jose, CA"
LAS,"Las Vegas, NV",PHX,"Phoenix, AZ"
LAS,"Las Vegas, NV",BUR,"Burbank, CA"
LAS,"Las Vegas, NV",SFO,"San Francisco, CA"
LAS,"Las Vegas, NV",LIH,"Lihue, HI"
LAS,"Las Vegas, NV",AUS,"Austin, TX"
LAS,"Las Vegas, NV",MDW,"Chicago, IL"
LAS,"Las Vegas, NV",KOA,"Kona, HI"
LAS,"Las Vegas, NV",TUS,"Tucson, AZ"
LAS,"Las Vegas, NV",MCI,"Kansas City, MO"
LAS,"Las Vegas, NV",ICT,"Wichita, KS"
LAS,"Las Vegas, NV",MCO,"Orlando, FL"
LAS,"Las Vegas, NV",OKC,"Oklahoma City, OK"
LAS,"Las Vegas, NV",COS,"Colorado Springs, CO"
LAS,"Las Vegas, NV",SMF,"Sacramento, CA"
LAS,"Las Vegas, NV",EWR,"Newark, NJ"
LAS,"Las Vegas, NV",SAN,"San Diego, CA"
LAS,"Las Vegas, NV",PHL,"Philadelphia, PA"
LAS,"Las Vegas, NV",BDL,"Hartford, CT"
LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL"
LAS,"Las Vegas, NV",BOS,"Boston, MA"
LAS,"Las Vegas, NV",JFK,"New York, NY"
LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL"
LAS,"Las Vegas, NV",BOS,"Boston, MA"
LAS,"Las Vegas, NV",JFK,"New York, NY"
LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL"
LAS,"Las Vegas, NV",JFK,"New York, NY"
LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
LAS,"Las Vegas, NV",SFO,"San Francisco, CA"
LAS,"Las Vegas, NV",CLE,"Cleveland, OH"
LAS,"Las Vegas, NV",DTW,"Detroit, MI"
LAS,"Las Vegas, NV",MIA,"Miami, FL"
LAS,"Las Vegas, NV",ORD,"Chicago, IL"
LAS,"Las Vegas, NV",STL,"St. Louis, MO"
LAS,"Las Vegas, NV",SMF,"Sacramento, CA"
LAS,"Las Vegas, NV",IAH,"Houston, TX"
LAS,"Las Vegas, NV",CMH,"Columbus, OH"
LAS,"Las Vegas, NV",EWR,"Newark, NJ"
LAS,"Las Vegas, NV",TPA,"Tampa, FL"
LAS,"Las Vegas, NV",DEN,"Denver, CO"
LAS,"Las Vegas, NV",OAK,"Oakland, CA"
LAS,"Las Vegas, NV",SAN,"San Diego, CA"
LAS,"Las Vegas, NV",BWI,"Baltimore, MD"
LAS,"Las Vegas, NV",MSP,"Minneapolis, MN"
LAS,"Las Vegas, NV",SEA,"Seattle, WA"
LAS,"Las Vegas, NV",PDX,"Portland, OR"
LAS,"Las Vegas, NV",MKE,"Milwaukee, WI"
LAS,"Las Vegas, NV",CLT,"Charlotte, NC"
LAS,"Las Vegas, NV",IND,"Indianapolis, IN"
LAS,"Las Vegas, NV",PHL,"Philadelphia, PA"
LAS,"Las Vegas, NV",MSY,"New Orleans, LA"
LAS,"Las Vegas, NV",PIT,"Pittsburgh, PA"
LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX"
LAS,"Las Vegas, NV",BNA,"Nashville, TN"
LAS,"Las Vegas, NV",ATL,"Atlanta, GA"
LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL"
LAS,"Las Vegas, NV",BOS,"Boston, MA"
LAS,"Las Vegas, NV",PHX,"Phoenix, AZ"
LAS,"Las Vegas, NV",BUR,"Burbank, CA"
LAS,"Las Vegas, NV",AUS,"Austin, TX"
LAS,"Las Vegas, NV",SNA,"Santa Ana, CA"
LAS,"Las Vegas, NV",MCO,"Orlando, FL"
LAS,"Las Vegas, NV",SDF,"Louisville, KY"
LAS,"Las Vegas, NV",BUR,"Burbank, CA"
LAS,"Las Vegas, NV",ASE,"Aspen, CO"
LAS,"Las Vegas, NV",PSP,"Palm Springs, CA"
LAS,"Las Vegas, NV",MSP,"Minneapolis, MN"
LAS,"Las Vegas, NV",ORD,"Chicago, IL"
LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
LAS,"Las Vegas, NV",STS,"Santa Rosa, CA"
LAS,"Las Vegas, NV",RDD,"Redding, CA"
LAS,"Las Vegas, NV",FNL,"Fort Collins/Loveland, CO"
LAS,"Las Vegas, NV",ACV,"Arcata/Eureka, CA"
LAS,"Las Vegas, NV",MCE,"Merced, CA"
LAS,"Las Vegas, NV",MCE,"Merced, CA"
LAS,"Las Vegas, NV",HHR,"Hawthorne, CA"
LAS,"Las Vegas, NV",HHR,"Hawthorne, CA"
LAS,"Las Vegas, NV",HHR,"Hawthorne, CA"
LAS,"Las Vegas, NV",VNY,"Van Nuys, CA"
LAS,"Las Vegas, NV",BOI,"Boise, ID"
LAW,"Lawton/Fort Sill, OK",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",DCA,"Washington, DC"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",PSP,"Palm Springs, CA"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",BOI,"Boise, ID"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",MFR,"Medford, OR"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",RDM,"Bend/Redmond, OR"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",ELP,"El Paso, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",RNO,"Reno, NV"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",HOU,"Houston, TX"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",MDW,"Chicago, IL"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",RNO,"Reno, NV"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",MSY,"New Orleans, LA"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",MDW,"Chicago, IL"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",CLE,"Cleveland, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",ITO,"Hilo, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",RSW,"Fort Myers, FL"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",LAX,"Los Angeles, CA"
LAX,"Los Angeles, CA",WRI,"Fort Dix, NJ"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",DOV,"Dover, DE"
LAX,"Los Angeles, CA",NGU,"Norfolk, VA"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",BOI,"Boise, ID"
LAX,"Los Angeles, CA",OMA,"Omaha, NE"
LAX,"Los Angeles, CA",MFR,"Medford, OR"
LAX,"Los Angeles, CA",EUG,"Eugene, OR"
LAX,"Los Angeles, CA",SGF,"Springfield, MO"
LAX,"Los Angeles, CA",BLI,"Bellingham, WA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",DSM,"Des Moines, IA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",DSM,"Des Moines, IA"
LAX,"Los Angeles, CA",GRK,"Killeen, TX"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SWF,"Newburgh/Poughkeepsie, NY"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",CLT,"Charlotte, NC"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",CLT,"Charlotte, NC"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",SRQ,"Sarasota/Bradenton, FL"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",DCA,"Washington, DC"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",SBP,"San Luis Obispo, CA"
LAX,"Los Angeles, CA",TEB,"Teterboro, NJ"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",CLE,"Cleveland, OH"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",MKE,"Milwaukee, WI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",ITO,"Hilo, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",RSW,"Fort Myers, FL"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
